uniq_id,reference,brand,model,price,bike_year,bike_type,engine_size,mileage,source,scraped_date,url,age,code_annonce
motomag-8419668,8419668,ktm,790 adventure,10490,2020,Trail,799,1416,motomag,2021-07-13 23:18:44.776236,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8419668,1,Trail-16430KTM-790ADVENTURE10490€2020-1416km29/04/2021
motomag-8419669,8419669,ktm,790 adventure,9990,2020,Trail,799,5053,motomag,2021-07-13 23:18:46.357591,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8419669,1,Trail-16430KTM-790ADVENTURE9990€2020-5053km29/04/2021
motomag-8418403,8418403,suzuki,dl 650 v-strom,7490,2019,Trail,650,14300,motomag,2021-07-13 23:18:48.192957,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8418403,2,Trail-33700SUZUKI-DL650V-STROM7490€2019-14300km29/04/2021
motomag-8418915,8418915,kymco,x-town 300,3190,2018,Scooter,125,13019,motomag,2021-07-13 23:18:49.973619,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8418915,3,Scooter-75010KYMCO-X-TOWN3003190€2018-13019km29/04/2021
motomag-8419181,8419181,piaggio,mp3 500 hpe sport abs/asr,8300,2019,Scooter,500,9080,motomag,2021-07-13 23:18:51.722680,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8419181,2,Scooter-60740PIAGGIO-MP3500HPE8300€2019-9080km29/04/2021
motomag-8420207,8420207,yamaha,yzf 1000 r1 m,16590,2015,Sportive,1000,14778,motomag,2021-07-13 23:18:53.274371,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8420207,6,Sportive-59187YAMAHA-YZF1000R116590€2015-14778km29/04/2021
motomag-8417394,8417394,honda,x-adv,9490,2019,Scooter,750,10358,motomag,2021-07-13 23:18:54.980343,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8417394,2,Scooter-75005HONDA-X-ADV9490€2019-10358km29/04/2021
motomag-8418173,8418173,peugeot,speedfight 50,2200,2019,Scooter,50,6100,motomag,2021-07-13 23:18:56.727137,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8418173,2,Scooter-38150PEUGEOT-SPEEDFIGHT502200€2019-6100km29/04/2021
motomag-8417683,8417683,jordon,lj50qt-2l,80,2020,Scooter,50,500,motomag,2021-07-13 23:18:58.579400,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8417683,1,Scooter-45290JORDON-LJ50QT-2L80€2020-500km29/04/2021
motomag-8417684,8417684,peugeot,ludix,150,2011,Scooter,50,35099,motomag,2021-07-13 23:19:00.212177,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8417684,10,Scooter-45290PEUGEOT-LUDIX150€2011-35099km29/04/2021
motomag-8417685,8417685,neco,qt 50,150,2019,Scooter,50,5396,motomag,2021-07-13 23:19:01.746014,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8417685,2,Scooter-45290NECO-QT50150€2019-5396km29/04/2021
motomag-8417686,8417686,vastro,zn 50qt,130,2019,Scooter,50,7921,motomag,2021-07-13 23:19:03.385003,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8417686,2,Scooter-45290VASTRO-ZN50QT130€2019-7921km29/04/2021
motomag-8417687,8417687,sym,orbit 50,200,2012,Scooter,50,16792,motomag,2021-07-13 23:19:05.727111,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8417687,9,Scooter-45290SYM-ORBIT50200€2012-16792km29/04/2021
motomag-8417688,8417688,sym,mio 50,130,2010,Scooter,50,19556,motomag,2021-07-13 23:19:07.668410,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8417688,11,Scooter-45290SYM-MIO50130€2010-19556km29/04/2021
motomag-8417689,8417689,generic,50.com,80,2018,Scooter,50,12000,motomag,2021-07-13 23:19:09.228994,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8417689,3,Scooter-45290GENERIC-50.COM80€2018-12000km29/04/2021
motomag-8417690,8417690,sym,crox 50,250,2017,Scooter,50,8243,motomag,2021-07-13 23:19:10.743678,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8417690,4,Scooter-45290SYM-CROX50250€2017-8243km29/04/2021
motomag-8417691,8417691,tgb,50,130,2014,Scooter,50,7000,motomag,2021-07-13 23:19:12.394121,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8417691,7,Scooter-45290TGB-50130€2014-7000km29/04/2021
motomag-8417692,8417692,mash,city 50,130,2019,Scooter,50,3505,motomag,2021-07-13 23:19:14.007327,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8417692,2,Scooter-45290MASH-CITY50130€2019-3505km29/04/2021
motomag-8417693,8417693,kymco,agility 50,250,2016,Scooter,50,21926,motomag,2021-07-13 23:19:15.744560,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8417693,5,Scooter-45290KYMCO-AGILITY50250€2016-21926km29/04/2021
motomag-8417694,8417694,peugeot,django 50,600,2015,Scooter,50,18641,motomag,2021-07-13 23:19:17.311318,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8417694,6,Scooter-45290PEUGEOT-DJANGO50600€2015-18641km29/04/2021
motomag-8417695,8417695,longjia,50 qt,150,2017,Scooter,50,13660,motomag,2021-07-13 23:19:18.845730,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8417695,4,Scooter-45290LONGJIA-50QT150€2017-13660km29/04/2021
motomag-8416835,8416835,bmw,c 400 gt,6990,2020,Scooter,400,1892,motomag,2021-07-13 23:19:20.551209,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8416835,1,Scooter-66000BMW-C400GT6990€2020-1892km28/01/2021
motomag-8419771,8419771,moto-guzzi,v7 iii limited 750,7999,2018,Roadster,750,13039,motomag,2021-07-13 23:19:22.123915,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8419771,3,Roadster-54200MOTO-GUZZI-V7IIILIMITED7999€2018-13039km28/01/2021
motomag-8419008,8419008,yamaha,majesty 125,1350,2007,Scooter,125,15933,motomag,2021-07-13 23:19:23.659793,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8419008,14,Scooter-28630YAMAHA-MAJESTY1251350€2007-15933km28/01/2021
motomag-8419932,8419932,harley davidson,sporster 883,4100,2015,Custom,883,31000,motomag,2021-07-13 23:19:25.198229,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8419932,6,Custom-13200HARLEYDAVIDSON-SPORSTER8834100€2015-31000km27/01/2021
motomag-8419933,8419933,piaggio,liberty 125,1000,2018,Scooter,125,9000,motomag,2021-07-13 23:19:26.730090,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8419933,3,Scooter-13200PIAGGIO-LIBERTY1251000€2018-9000km27/01/2021
motomag-8417224,8417224,kymco,downtown 350,4790,2020,Scooter,350,950,motomag,2021-07-13 23:19:28.477022,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8417224,1,Scooter-59240KYMCO-DOWNTOWN3504790€2020-950km27/01/2021
motomag-8416775,8416775,bmw,f 900 r,12900,2020,Roadster,900,1100,motomag,2021-07-13 23:19:30.085467,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8416775,1,Roadster-74600BMW-F900R12900€2020-1100km26/01/2021
motomag-8418392,8418392,honda,s-wing 125,1590,2009,Scooter,125,32300,motomag,2021-07-13 23:19:31.720773,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8418392,12,Scooter-33700HONDA-S-WING1251590€2009-32300km26/01/2021
motomag-8420024,8420024,kawasaki,gpz-rx,2890,1987,Routière,1000,15021,motomag,2021-07-13 23:19:33.284941,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8420024,34,Routière-13127KAWASAKI-GPZ-RX2890€1987-15021km26/01/2021
motomag-8418837,8418837,yamaha,giggle,1690,2002,Scooter,50,22000,motomag,2021-07-13 23:19:34.820979,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8418837,19,Scooter-75009YAMAHA-GIGGLE1690€2002-22000km25/01/2021
motomag-8419931,8419931,daelim,daystar,2490,2020,Custom,125,4000,motomag,2021-07-13 23:19:36.361384,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8419931,1,Custom-13200DAELIM-DAYSTAR2490€2020-4000km25/01/2021
motomag-8416774,8416774,bmw,f 800 r,8300,2020,Trail,800,6200,motomag,2021-07-13 23:19:38.015605,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8416774,1,Trail-74600BMW-F800R8300€2020-6200km23/01/2021
motomag-8417800,8417800,suzuki,dl 650 v-strom xt,8900,2020,Trail,650,1600,motomag,2021-07-13 23:19:39.739399,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8417800,1,Trail-47200SUZUKI-DL650V-STROM8900€2020-1600km23/01/2021
motomag-8417801,8417801,piaggio,mp3 300 lt abs,5900,2020,Scooter,300,300,motomag,2021-07-13 23:19:41.350912,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8417801,1,Scooter-47200PIAGGIO-MP3300LTABS5900€2020-300km23/01/2021
motomag-8418700,8418700,indian,roadmaster,21950,2017,Custom,1811,5927,motomag,2021-07-13 23:19:43.112280,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8418700,4,Custom-57140INDIAN-ROADMASTER21950€2017-5927km23/01/2021
motomag-8418502,8418502,suzuki,burgman 650,6750,2016,Scooter,650,16000,motomag,2021-07-13 23:19:44.758213,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8418502,5,Scooter-84000SUZUKI-BURGMAN6506750€2016-16000km23/01/2021
motomag-8419613,8419613,sym,maxsym tl 500,7199,2020,Scooter,500,1500,motomag,2021-07-13 23:19:46.588066,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8419613,1,Scooter-30000SYM-MAXSYMTL5007199€2020-1500km22/01/2021
motomag-8417649,8417649,kawasaki,zzr 1200,1100,2002,Routière,1200,62315,motomag,2021-07-13 23:19:48.125498,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8417649,19,Routière-45290KAWASAKI-ZZR12001100€2002-62315km22/01/2021
motomag-8417650,8417650,triumph,street triple 675,2000,2007,Roadster,675,23000,motomag,2021-07-13 23:19:49.746835,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8417650,14,Roadster-45290TRIUMPH-STREETTRIPLE2000€2007-23000km22/01/2021
motomag-8420268,8420268,mash,adventure,2900,2016,Trail,400,7000,motomag,2021-07-13 23:19:51.592761,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8420268,5,Trail-76700MASH-ADVENTURE2900€2016-7000km22/01/2021
motomag-8418500,8418500,honda,pan-european,6490,2008,Routière,1300,68360,motomag,2021-07-13 23:19:53.020616,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8418500,13,Routière-84000HONDA-PAN-EUROPEAN6490€2008-68360km22/01/2021
motomag-8418501,8418501,suzuki,dl 650 v-strom,2790,2006,Trail,650,74930,motomag,2021-07-13 23:19:54.743158,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8418501,15,Trail-84000SUZUKI-DL650V-STROM2790€2006-74930km22/01/2021
motomag-8418902,8418902,kawasaki,z 750 s,2450,2005,Roadster,750,61877,motomag,2021-07-13 23:19:56.194160,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8418902,16,Roadster-02000KAWASAKI-Z750S2450€2005-61877km21/01/2021
motomag-8418911,8418911,suzuki,burgman 400,4590,2018,Scooter,400,27283,motomag,2021-07-13 23:19:57.742769,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8418911,3,Scooter-75010SUZUKI-BURGMAN4004590€2018-27283km21/01/2021
motomag-8418210,8418210,suzuki,katana 1000,11990,2019,Roadster,1000,610,motomag,2021-07-13 23:19:59.371293,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8418210,2,Roadster-77340SUZUKI-KATANA100011990€2019-610km21/01/2021
motomag-8420023,8420023,ducati,900 ss,4595,1991,Sportive,900,32683,motomag,2021-07-13 23:20:00.911766,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8420023,30,Sportive-13127DUCATI-900SS4595€1991-32683km21/01/2021
motomag-8420281,8420281,bmw,k 1200 lt,4700,2000,Routière,1200,103777,motomag,2021-07-13 23:20:02.297874,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8420281,21,Routière-56880BMW-K1200LT4700€2000-103777km21/01/2021
motomag-8419554,8419554,kawasaki,w800,7990,2020,Custom,800,568,motomag,2021-07-13 23:20:04.191621,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8419554,1,Custom-34500KAWASAKI-W800-W8007990€2020-568km21/01/2021
motomag-8417278,8417278,triumph,tiger 800 xrt,12500,2020,Trail,800,3800,motomag,2021-07-13 23:20:05.625508,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8417278,1,Trail-87280TRIUMPH-TIGER800XRT12500€2020-3800km21/01/2021
motomag-8417083,8417083,ktm,890 duke r,11200,2020,Roadster,890,580,motomag,2021-07-13 23:20:07.285328,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8417083,1,Roadster-82000KTM-890DUKER11200€2020-580km20/01/2021
motomag-8418414,8418414,aprilia,shiver 750 47.5cv,3800,2010,Roadster,750,38278,motomag,2021-07-13 23:20:08.924427,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8418414,11,Roadster-33700APRILIA-SHIVER75047.53800€2010-38278km30/06/2021
motomag-8418415,8418415,piaggio,mp3 500 lt,5690,2016,Scooter,500,21700,motomag,2021-07-13 23:20:10.663656,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8418415,5,Scooter-33700PIAGGIO-MP3500LT5690€2016-21700km30/06/2021
motomag-8419957,8419957,kymco,kxr,2200,2004,Quad loisirs,250,8000,motomag,2021-07-13 23:20:12.298430,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8419957,17,Quadloisirs-13200KYMCO-KXR2200€2004-8000km30/06/2021
motomag-8416888,8416888,yamaha,yzf 1000 r1,16990,2019,Sportive,1000,9939,motomag,2021-07-13 23:20:13.834700,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8416888,2,Sportive-66100YAMAHA-YZF1000R116990€2019-9939km30/06/2021
motomag-8419193,8419193,bmw,s1000r abs,13990,2019,Roadster,1000,5450,motomag,2021-07-13 23:20:15.478009,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8419193,2,Roadster-60740BMW-S1000RABS13990€2019-5450km30/06/2021
motomag-8419202,8419202,triumph,tiger 1050 abs,12290,2020,Trail,1050,15100,motomag,2021-07-13 23:20:17.116539,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8419202,1,Trail-71100TRIUMPH-TIGER1050ABS12290€2020-15100km30/06/2021
motomag-8418182,8418182,suzuki,gladius 650,3400,2011,Roadster,650,63120,motomag,2021-07-13 23:20:18.753954,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8418182,10,Roadster-38150SUZUKI-GLADIUS6503400€2011-63120km30/06/2021
motomag-8419462,8419462,sherco,125 ty classic,3890,2020,Trial,125,322,motomag,2021-07-13 23:20:20.390727,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8419462,1,Trial-47200SHERCO-125TYCLASSIC3890€2020-322km30/06/2021
motomag-8418183,8418183,harley davidson,sportster 1200 roadster,11400,2016,Custom,1200,13600,motomag,2021-07-13 23:20:21.922069,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8418183,5,Custom-38150HARLEYDAVIDSON-SPORTSTER120011400€2016-13600km30/06/2021
motomag-8420238,8420238,yamaha,tracer 900 gt,10990,2019,Routière,850,8657,motomag,2021-07-13 23:20:23.458730,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8420238,2,Routière-13090YAMAHA-TRACER900GT10990€2019-8657km30/06/2021
motomag-8416916,8416916,bmw,r 1200 gs,15900,2017,Trail,1200,16500,motomag,2021-07-13 23:20:25.162986,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8416916,4,Trail-26000BMW-R1200GS15900€2017-16500km30/06/2021
motomag-8419732,8419732,hytrack,hy310,3590,2018,Quad utilitaire,310,3195,motomag,2021-07-13 23:20:26.605825,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8419732,3,Quadutilitaire-72230HYTRACK-HY3103590€2018-3195km30/06/2021
motomag-8416917,8416917,triumph,tiger 800 xrx,8000,2015,Trail,800,55100,motomag,2021-07-13 23:20:28.170738,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8416917,6,Trail-26000TRIUMPH-TIGER800XRX8000€2015-55100km30/06/2021
motomag-8417943,8417943,honda,cb1000r,11590,2018,Roadster,1000,4338,motomag,2021-07-13 23:20:29.816854,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8417943,3,Roadster-67201HONDA-CB1000R11590€2018-4338km30/06/2021
motomag-8417944,8417944,suzuki,gsr 600,3800,2006,Roadster,600,25700,motomag,2021-07-13 23:20:31.451175,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8417944,15,Roadster-67201SUZUKI-GSR6003800€2006-25700km30/06/2021
motomag-8417946,8417946,aprilia,shiver 900,6390,2019,Roadster,900,5065,motomag,2021-07-13 23:20:32.971126,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8417946,2,Roadster-67201APRILIA-SHIVER9006390€2019-5065km30/06/2021
motomag-8419491,8419491,sherco,125 ty classic,3890,2020,Trial,125,322,motomag,2021-07-13 23:20:34.627731,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8419491,1,Trial-47200SHERCO-125TYCLASSIC3890€2020-322km30/06/2021
motomag-8419492,8419492,sherco,se 300 r,9490,2021,Enduro,300,300,motomag,2021-07-13 23:20:36.241513,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8419492,0,Enduro-47200SHERCO-SE300R9490€2021-300km30/06/2021
motomag-8419493,8419493,beta,rr,7990,2021,Enduro,350,200,motomag,2021-07-13 23:20:38.099320,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8419493,0,Enduro-47200BETA-RR7990€2021-200km30/06/2021
motomag-8418984,8418984,suzuki,gsx-r 125,3990,2020,Sportive,125,3716,motomag,2021-07-13 23:20:39.600079,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8418984,1,Sportive-69760SUZUKI-GSX-R1253990€2020-3716km30/06/2021
motomag-8418744,8418744,honda,nss forza 125,2990,2015,Scooter,125,31200,motomag,2021-07-13 23:20:41.163750,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8418744,6,Scooter-75012HONDA-NSSFORZA1252990€2015-31200km30/06/2021
motomag-8417467,8417467,bmw,r 18 first edition,21990,2020,Custom,1800,1000,motomag,2021-07-13 23:20:42.824026,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8417467,1,Custom-85000BMW-R18FirstEdit21990€2020-1000km30/06/2021
motomag-8419007,8419007,piaggio,typhoon 50,1299,2015,Scooter,50,20400,motomag,2021-07-13 23:20:44.659524,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8419007,6,Scooter-30100PIAGGIO-TYPHOON501299€2015-20400km30/06/2021
motomag-8417473,8417473,kymco,mxu 550i ex,6799,2021,Quad loisirs,550,418,motomag,2021-07-13 23:20:46.292893,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8417473,0,Quadloisirs-02200KYMCO-MXU550IEX6799€2021-418km30/06/2021
motomag-8417474,8417474,polaris,sportsman,15599,2020,Quad loisirs,1000,2100,motomag,2021-07-13 23:20:47.940858,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8417474,1,Quadloisirs-02200POLARIS-SPORTSMAN15599€2020-2100km30/06/2021
motomag-8417219,8417219,ducati,multistrada pik,10990,2014,Trail,1200,24025,motomag,2021-07-13 23:20:49.577425,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8417219,7,Trail-62100DUCATI-MULTISTRADA10990€2014-24025km30/06/2021
motomag-8417485,8417485,yamaha,tracer 900 gt,10990,2019,Routière,850,13957,motomag,2021-07-13 23:20:51.348147,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8417485,2,Routière-59113YAMAHA-TRACER900GT10990€2019-13957km30/06/2021
motomag-8417486,8417486,yamaha,yz250f,5990,2018,Cross,250,63,motomag,2021-07-13 23:20:52.796391,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8417486,3,Cross-59113YAMAHA-YZ250F5990€2018-63km30/06/2021
motomag-8419536,8419536,piaggio,mp3 300 lt abs,3800,2015,Scooter,300,16600,motomag,2021-07-13 23:20:54.470849,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8419536,6,Scooter-75017PIAGGIO-MP3300LTABS3800€2015-16600km30/06/2021
motomag-8416977,8416977,honda,vfr 800 vtec,4290,2009,Routière,800,39000,motomag,2021-07-13 23:20:56.121874,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8416977,12,Routière-13006HONDA-VFR800VTEC4290€2009-39000km30/06/2021
motomag-8419702,8419702,yamaha,diversion,1700,1998,Routière,900,77898,motomag,2021-07-13 23:20:58.073351,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8419702,23,Routière-72230YAMAHA-DIVERSION1700€1998-77898km27/05/2021
motomag-8419703,8419703,kymco,agility 50 16+,1299,2018,Scooter,50,17039,motomag,2021-07-13 23:20:59.616633,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8419703,3,Scooter-72230KYMCO-AGILITY5016+1299€2018-17039km27/05/2021
motomag-8418952,8418952,indian,chieftain limited,24990,2019,Custom,1811,8100,motomag,2021-07-13 23:21:01.131377,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8418952,2,Custom-69760INDIAN-CHIEFTAINLIMIT24990€2019-8100km27/05/2021
motomag-8418953,8418953,suzuki,gsx-s 1000 katana,9999,2020,Roadster,1000,2781,motomag,2021-07-13 23:21:02.686057,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8418953,1,Roadster-69760SUZUKI-GSX-S1000KATA9999€2020-2781km27/05/2021
motomag-8417930,8417930,honda,cb 1300,5790,2005,Routière,1300,41015,motomag,2021-07-13 23:21:04.318864,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8417930,16,Routière-67201HONDA-CB13005790€2005-41015km27/05/2021
motomag-8418954,8418954,suzuki,an 400 burgman,3990,2012,Scooter,400,19563,motomag,2021-07-13 23:21:05.773100,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8418954,9,Scooter-69760SUZUKI-AN400BURGMAN3990€2012-19563km27/05/2021
motomag-8418955,8418955,harley davidson,electra glide,19500,2013,Custom,1690,12988,motomag,2021-07-13 23:21:07.287710,https://www.motomag.com/spip.php?page=pamoto&id_annonce=8418955,8,Custom-69760HARLEYDAVIDSON-ELECTRAGLIDE19500€2013-12988km27/05/2021
